file_id,frame,frameGrouped,amplitude,x,y,sigmax,sigmay,rot,bkgnd,photons,sigmaRatio,uncertainty_xy,uncertainty_photons,angleGaus,phi,theta,avgDoLP,netDoLP,filter
0,1,1,34.943223781694,3545.41019619857,2866.21164414611,3.36454639624682,2.10807049718737,0.504549422752986,26.0982823751781,778.61809770801,1.59603125262455,72.5663087873602,254.68552047691,0.504549422752985,-1.30815710464903,0.316231650269524,0.349730173271492,0.129766563153696,1
0,1,1,19.2210085765749,3140.91707226374,3569.21678110056,1.49087635414901,2.10033281614933,0.785398162554069,26.316643896545,189.084439219092,0.709828624628323,129.57855703756,168.075526815474,-0.785398164240828,1.47235464815755,0.252974557378057,0.245799223137695,0.0853636928312038,1
0,1,1,45.6321888037539,1636.61546633086,6030.83283951305,3.87918771272785,1.86026960964904,0.117589646034075,25.7007645269444,1034.51754418234,2.08528252711698,59.2012802180344,263.422884247681,0.117589646034075,-0.177297195518265,0.214196121318123,0.217709073393536,0.0620672760622096,1
0,1,1,32.2349330998014,6430.92773723019,6125.71969908762,1.75467148535117,1.15122699291319,0.737200448467211,28.6670427736401,204.565988325174,1.52417507246852,85.4859117879934,148.342752089936,0.737200448467211,0.0763104785204219,0.208258893580978,0.224793003197754,0.0587894329152982,1
0,2,2,47.6770112715463,3522.78511742306,2895.39394961585,2.59033178168211,1.87816658791809,0.398308380390561,26.8332508691253,728.699380065214,1.37918105792386,53.2046430199676,214.232431511718,0.398308380390561,1.19176018510201,0.190768773332123,0.170820081066097,0.0496005202146124,1
0,2,2,17.264656185229,5771.36755047553,5232.63113344696,2.82300540227205,1.62771629337382,-0.535998717820391,26.6083803960914,249.228800203659,1.7343350396897,152.627384957505,210.498330631852,-0.535998717820391,1.39049003916919,0.247311418320697,0.206434918247893,0.081763693714508,1
0,2,2,32.8687829349568,1644.97882620159,5893.35771679958,2.85271488224485,1.48866782612658,0.379753758306473,24.9480903702458,438.520263171554,1.91628705355138,77.5072569946023,193.111835582456,0.379753758306473,0.256650201938729,0.144130123914621,0.27211353004249,0.0286644786784422,1
0,2,2,31.414646381208,6013.40011904918,7279.71407126811,2.28024903420581,1.67171488111343,0.0729855939028724,28.1078894928163,376.206709740452,1.36401790757947,84.3002687949854,197.839675705077,0.0729855939028725,1.47891740031064,0.35550461892462,0.253029354747436,0.160780665817699,1
0,2,2,18.3778882527457,1946.26167134793,8187.4085438706,1.22641323788166,3.31588614690144,-0.227508215176355,23.8771768857627,234.791256045302,0.369859875625614,151.453806217169,192.845253490391,1.34328811161854,1.17705022371233,0.240716414828769,0.183294513339503,0.0776547103458084,1
0,2,2,14.3505265171515,6889.11315670926,10154.9797242886,1.69855987672921,3.74913255189743,0.722812316044774,28.1557644795405,287.097469449544,0.453054100706462,209.950522510566,272.393465082587,-0.847984010750123,-1.53153799779212,0.311444111826754,0.202632344426467,0.12615411336825,1
0,3,3,37.4470988291006,3655.13252982155,2301.19582958533,2.31572801443518,1.5305318768672,0.457027812094026,26.779013338498,416.963441243357,1.51302174716882,68.6888339424606,183.69948779691,0.457027812094026,0.462515010102156,0.260349574020391,0.273255879337771,0.0901493963380488,1
0,3,3,34.9538465686709,1672.68266683498,5870.4838539577,3.48578073671025,2.34739461473955,0.308126191339185,23.7405047151225,898.526763887185,1.48495728618557,65.031799347923,247.277451401422,0.308126191339185,0.480938109392302,0.27650511083529,0.307058746340281,0.101007997762892,1
0,4,4,42.3842162118442,3647.74875233348,2297.13692519008,2.25122142844039,2.64784484415471,0.187285646272276,25.6431245607723,793.715344193634,0.850208966514829,56.1068244105295,224.44391209134,-1.38351068052262,0.306741456820166,0.309885556629644,0.339948615181714,0.124986448297337,1
0,4,4,66.9075611103326,6165.75493549092,4796.53289626729,1.75469647555949,1.50331939431654,0.00934856203290909,28.3973973253026,554.470361203222,1.1672146865086,39.385027533586,165.66793844068,0.00934856203290901,-0.745297142553533,0.258971745830473,0.387813644503805,0.0892470244197135,1
0,4,4,47.3715108826733,1677.03095384373,5956.49308107326,2.48857357653854,1.81483213956294,0.503175724328203,25.814144843846,672.131201287197,1.3712417376176,51.4829977671813,198.59911434248,0.503175724328203,0.399299294718262,0.258565171158702,0.280744299940929,0.0889814731837727,1
0,4,4,19.1650722430992,7178.98969238872,8875.54750745301,2.11665453880204,1.21149930634431,0.123651010955129,28.9165813986633,154.395090135256,1.74713640174424,149.706505541547,171.030850997913,0.123651010955129,1.26088973140659,0.308998657759187,0.236805429420958,0.124323832214295,1
0,5,5,24.4720317903392,3754.84966695236,1595.6713747207,1.48101265029342,2.15956938912286,0.383412121243678,26.3997936614027,245.892811078937,0.685790721869306,102.769726722245,171.071827983502,-1.18738420555122,-0.0388737669877433,0.219558893644131,0.190846976912124,0.0650956466147741,1
0,5,5,33.5306678507825,3675.52764093831,2322.54108696919,2.29281901862913,2.19541077251966,0.785396557081013,26.1492559996764,530.24629505206,1.0443690298548,71.8137936000347,209.292657917167,0.785396557081013,0.299989821584245,0.224309434543898,0.286061236681869,0.0678313035328172,1
0,5,5,73.6683474123563,6177.87737302094,4769.8033402659,2.25989631858435,1.90654831339864,0.107728680164513,28.1525197421275,997.165237461637,1.18533388464509,35.5260708712526,210.286087927633,0.107728680164513,-0.548867147934625,0.317819678656459,0.391488109019275,0.130973277948129,1
0,5,5,33.9581340068548,1680.28325988283,6003.13819218107,1.56696204425426,1.78143205310159,0.322453838787266,25.8614345388868,297.797762030394,0.879608089192106,70.394842763805,154.451433227698,-1.24834248800763,1.50659120890319,0.27422704459812,0.1806383283352,0.0994462733902869,1
